Date,Time,"Input Source","Output Destination","Job Information","Page Information",Pages,Sheets,"Job Status","Job Hierarchy","Job Number"
15/03/2024,8:51:57,Scanner,SMB:\\10.30.3.24\hrdscan\img-315085028.pdf,PDF:JPEG,Color,"     4",,Completed,,658d4b67-e26e-11ee-8000-080037af719a
15/03/2024,8:50:26,Scanner,SMB:\\10.30.3.24\hrdscan\img-315084833.pdf,PDF:JPEG,Color,"     1",,Completed,,210d4b64-e26e-11ee-8000-080037af719a
15/03/2024,8:46:50,Scanner,SMB:\\10.30.3.24\hrdscan\img-315084613.pdf,PDF:JPEG,Color,"     2",,Completed,,cd8d4b61-e26d-11ee-8000-080037af719a
15/03/2024,8:45:05,Scanner,SMB:\\10.30.3.24\hrdscan\img-315084303.pdf,PDF:JPEG,Color,"     6",,Completed,,5c8d4b5e-e26d-11ee-8000-080037af719a
15/03/2024,8:42:17,Scanner,SMB:\\10.30.3.24\hrdscan\img-315084153.pdf,PDF:JPEG,Color,"     2",,Completed,,328d4b5b-e26d-11ee-8000-080037af719a
15/03/2024,8:41:22,Scanner,SMB:\\10.30.3.24\hrdscan\img-315084053.pdf,PDF:JPEG,Color,"     2",,Completed,,0f0d4b58-e26d-11ee-8000-080037af719a
15/03/2024,8:40:13,Scanner,SMB:\\10.30.3.24\hrdscan\img-315083912.pdf,PDF:JPEG,Color,"     4",,Completed,,d30d4b55-e26c-11ee-8000-080037af719a
15/03/2024,8:38:32,Scanner,SMB:\\10.30.3.24\hrdscan\img-315083800.pdf,PDF:JPEG,Color,"     2",,Completed,,a80d4b52-e26c-11ee-8000-080037af719a
15/03/2024,8:37:31,Scanner,SMB:\\10.30.3.24\hrdscan\img-315083724.pdf,PDF:JPEG,Color,"     1",,Completed,,928d4b4f-e26c-11ee-8000-080037af719a
15/03/2024,8:36:44,Scanner,SMB:\\10.30.3.24\hrdscan\img-315083622.pdf,PDF:JPEG,Color,"     2",,Completed,,6d8d4b4c-e26c-11ee-8000-080037af719a
15/03/2024,8:35:36,Scanner,SMB:\\10.30.3.24\hrdscan\img-315083446.pdf,PDF:JPEG,Color,"     2",,Completed,,340d4b49-e26c-11ee-8000-080037af719a
15/03/2024,8:34:03,Scanner,SMB:\\10.30.3.24\hrdscan\img-315083338.pdf,PDF:JPEG,Color,"     2",,Completed,,0b8d4b46-e26c-11ee-8000-080037af719a
15/03/2024,8:24:49,"LPD:SPM-PCN-079:ratna:Olimpiade Sains Nasional Tingkat Kabupaten_Kota","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,cb0d4b43-e26a-11ee-8000-080037af719a
15/03/2024,8:07:10,Scanner,SMB:\\10.30.3.24\publicscan\img-315080704.pdf,PDF:JPEG,Color,"     1",,Completed,,558d4b40-e268-11ee-8000-080037af719a
15/03/2024,7:47:12,"LPD:DESKTOP-E6TPOVN:rangga ario:List PC think center yang ada di SPM.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     4","     4",Completed,,7b8d4b3d-e265-11ee-8000-080037af719a
15/03/2024,6:51:24,"LPD:DESKTOP-Q1UEA5M:utami:Full page photo","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,bf8d4b3a-e25d-11ee-8000-080037af719a
15/03/2024,6:51:14,"LPD:DESKTOP-Q1UEA5M:utami:13 x 18 cm. (2)","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,b98d4b37-e25d-11ee-8000-080037af719a
15/03/2024,6:51:02,"LPD:DESKTOP-Q1UEA5M:utami:13 x 18 cm. (2)","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,b18d4b34-e25d-11ee-8000-080037af719a
15/03/2024,6:50:46,"LPD:DESKTOP-Q1UEA5M:utami:13 x 18 cm. (2)","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,a78d4b31-e25d-11ee-8000-080037af719a
15/03/2024,6:50:38,"LPD:DESKTOP-Q1UEA5M:utami:print oke.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,a40d4b2e-e25d-11ee-8000-080037af719a
15/03/2024,6:45:50,"LPD:DESKTOP-OJHVA48:KATRINE:Latihan Menulis (78).pdf","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    36","    36",Completed,,cf0d4b2b-e25c-11ee-8000-080037af719a
14/03/2024,14:40:44,"LPD:SPM-PCN-079:ratna:Snipping Tool Print Job","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,250d4b28-e1d6-11ee-8000-080037af719a
14/03/2024,14:33:44,"LPD:DESKTOP-O4618MT:Zaid:White Gold Ramadan Zoom Virtual Background.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,288d4b25-e1d5-11ee-8000-080037af719a
14/03/2024,14:33:32,"HTTP:192.168.10.45:Anita:Pemeran Gajah Mada.pdf",,PDF,,,"     0","Completed with error(016-758):Auditron - Function Disabled",,200d4b22-e1d5-11ee-8000-080037af719a
14/03/2024,13:30:27,"LPD:ARIF:Arif:Susunan Panitia K6 & JHSH SPM Production 2024 - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,518d4b1f-e1cc-11ee-8000-080037af719a
14/03/2024,13:27:29,"LPD:ARIF:Arif:Microsoft Word - Susunan Panitia K6 & JHSH SPM Production 2024",,"1 Pages Up:PCL6",,,"     0","Completed with error(016-799):Print Instruction Fail detected in Decomposer",,ee0d4b1c-e1cb-11ee-8000-080037af719a
14/03/2024,13:21:40,"LPD:ARIF:Arif:Copy of Pemeran JHSH SPM Production Gajah Mada - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,198d4b19-e1cb-11ee-8000-080037af719a
14/03/2024,12:46:19,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,2a8d4b18-e1c6-11ee-8000-080037af719a
14/03/2024,12:45:38,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,108d4b17-e1c6-11ee-8000-080037af719a
14/03/2024,12:45:13,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,038d4b16-e1c6-11ee-8000-080037af719a
14/03/2024,12:44:52,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,f48d4b15-e1c5-11ee-8000-080037af719a
14/03/2024,12:44:27,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,e70d4b14-e1c5-11ee-8000-080037af719a
14/03/2024,12:44:04,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,db0d4b13-e1c5-11ee-8000-080037af719a
14/03/2024,12:43:46,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,ce8d4b12-e1c5-11ee-8000-080037af719a
14/03/2024,12:43:12,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,b98d4b11-e1c5-11ee-8000-080037af719a
14/03/2024,12:42:50,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,ae8d4b10-e1c5-11ee-8000-080037af719a
14/03/2024,12:42:30,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,a28d4b0f-e1c5-11ee-8000-080037af719a
14/03/2024,12:40:52,Scanner,SMB:\\10.30.3.24\auditorscan\img-314124046.pdf,PDF:JPEG,Color,"     1",,Completed,,678d4b0c-e1c5-11ee-8000-080037af719a
14/03/2024,12:39:41,"LPD:COE-00233-NINA:NINA:Test Page","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,3c8d4b09-e1c5-11ee-8000-080037af719a
14/03/2024,11:59:21,"LPD:SPM-PCN-138:NINA:SOAL OSNK BIOLOGI 2023 Nomor 1 - 25.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    44","    22",Completed,,708d4b06-e1bf-11ee-8000-080037af719a
14/03/2024,11:56:09,"LPD:SPM-PCN-138:NINA:SOAL OSNK BIOLOGI 2023 Nomor 1 - 25.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    23","    11",Completed,,bd8d4b03-e1be-11ee-8000-080037af719a
14/03/2024,11:30:36,Scanner,SMB:\\10.30.3.24\publicscan\img-314113030.pdf,PDF:JPEG,Color,"     1",,Completed,,968d4b00-e1bb-11ee-8000-080037af719a
14/03/2024,11:22:37,"LPD:SPM-PCN-079:ratna:3R1D_2024 - Google Sheets","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,708d4afd-e1ba-11ee-8000-080037af719a
14/03/2024,11:10:57,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,d80d4afc-e1b8-11ee-8000-080037af719a
14/03/2024,11:10:50,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,d40d4afb-e1b8-11ee-8000-080037af719a
14/03/2024,11:10:28,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,c60d4afa-e1b8-11ee-8000-080037af719a
14/03/2024,11:10:17,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,c10d4af9-e1b8-11ee-8000-080037af719a
14/03/2024,11:09:51,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,b10d4af8-e1b8-11ee-8000-080037af719a
14/03/2024,11:09:38,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","     1","     1",Completed,,a80d4af7-e1b8-11ee-8000-080037af719a
14/03/2024,10:55:28,LPD:DESKTOP-RBQLNKD:ola:9239_s23_ms_2.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     8","     4",Completed,,a58d4af4-e1b6-11ee-8000-080037af719a
14/03/2024,10:52:50,LPD:DESKTOP-RBQLNKD:ola:9239_s23_ms_2.pdf,"Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     4","     2",Completed,,4b0d4af1-e1b6-11ee-8000-080037af719a
14/03/2024,10:47:46,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","    25","    25",Completed,,898d4af0-e1b5-11ee-8000-080037af719a
14/03/2024,10:40:45,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","    50","    50",Completed,,790d4aef-e1b4-11ee-8000-080037af719a
14/03/2024,10:37:34,"LPD:SPM-PCN-138:julia:YAMKO RAMBE YAMKO.docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,2c8d4aec-e1b4-11ee-8000-080037af719a
14/03/2024,10:20:06,Scanner,SMB:\\10.30.3.24\publicscan\img-314101945.pdf,PDF:JPEG,Color,"    12",,Completed,,b48d4ae9-e1b1-11ee-8000-080037af719a
14/03/2024,10:09:54,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - TELL STORY","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     5","     5",Completed,,4c8d4ae6-e1b0-11ee-8000-080037af719a
14/03/2024,10:08:20,"LPD:COE-00233-NINA:henrica.nina:Important Dates - Practical and School Exam Schedule 2024 grade ",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,1c0d4ae3-e1b0-11ee-8000-080037af719a
14/03/2024,10:06:43,"LPD:COE-00233-NINA:henrica.nina:Important Dates - Practical and School Exam Schedule 2024 grade ",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,e20d4ae0-e1af-11ee-8000-080037af719a
14/03/2024,10:06:31,"LPD:COE-00233-NINA:henrica.nina:Important Dates - Practical and School Exam Schedule 2024 grade ",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,db0d4add-e1af-11ee-8000-080037af719a
14/03/2024,10:06:28,"LPD:COE-00233-NINA:henrica.nina:Important Dates - Practical and School Exam Schedule 2024 grade ",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,d58d4ada-e1af-11ee-8000-080037af719a
14/03/2024,9:32:38,"LPD:TIMOTHY:natasya:Microsoft Word - PR - Ari ingin jadi pilot","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,188d4ad7-e1ab-11ee-8000-080037af719a
14/03/2024,9:06:49,"LPD:SPM-PCN-138:Doni:Student Portfolio Assessment (Grade 6).docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    17","    17",Completed,,738d4ad4-e1a7-11ee-8000-080037af719a
14/03/2024,9:05:21,"LPD:DESKTOP-RBQLNKD:ola:SPM Formal Observation - Ms Ola GP G11 - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,488d4ad1-e1a7-11ee-8000-080037af719a
14/03/2024,9:03:20,"LPD:DESKTOP-RBQLNKD:ola:Team Project Reflection","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,ff8d4ace-e1a6-11ee-8000-080037af719a
14/03/2024,9:01:48,"LPD:SPM-PCN-138:Doni:Student Portfolio Assessment (Grade 4 Rajawali).docx - Google Do","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    13","    13",Completed,,c30d4acb-e1a6-11ee-8000-080037af719a
14/03/2024,9:00:00,"LPD:SPM-PCN-138:Doni:Student Portfolio Assessment (Grade 4 Rajawali).docx - Google Do","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    15","     8",Completed,,7e0d4ac8-e1a6-11ee-8000-080037af719a
14/03/2024,8:55:13,"LPD:SPM-PCN-138:santika:2023-2024 Lab Cambridge Exam.xlsx - Google Sheets","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     6","     3",Completed,,da8d4ac5-e1a5-11ee-8000-080037af719a
14/03/2024,8:34:51,"LPD:ARIF:Arif:Written Test Family - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     8","     4",Completed,,018d4ac2-e1a3-11ee-8000-080037af719a
14/03/2024,8:31:30,"LPD:DESKTOP-LNEHTCS:shaviera:G9 Name","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,910d4abf-e1a2-11ee-8000-080037af719a
14/03/2024,8:23:52,"LPD:SPM-PCN-138:Doni:Alap- Student Portfolio Assessment (Grade 5).docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    13","    13",Completed,,758d4abc-e1a1-11ee-8000-080037af719a
14/03/2024,8:20:48,"LPD:COE-00233-NINA:henrica.nina:JADWALOSN SMP SMA 2024.pdf",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,168d4ab9-e1a1-11ee-8000-080037af719a
14/03/2024,8:20:41,"LPD:SPM-PCN-138:Doni:Nuri-Student Portfolio Assessment (Grade 5).docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,8b0d4ab6-e1a0-11ee-8000-080037af719a
14/03/2024,8:20:38,"LPD:DESKTOP-OJHVA48:KATRINE:Microsoft Word - SASMO TABLE LABLE TEMPLATE.docx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    26","    26",Completed,,388d4ab0-e1a0-11ee-8000-080037af719a
14/03/2024,8:19:59,"LPD:SPM-PCN-138:Doni:Nuri-Student Portfolio Assessment (Grade 5).docx - Google Docs",,"1 Pages Up:PCL6",,,"     0",Deleted,,378d4aad-e1a0-11ee-8000-080037af719a
14/03/2024,8:18:33,"LPD:DESKTOP-OJHVA48:KATRINE:Latihan Menulis (77).pdf","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    18","    18",Completed,,1f0d4aaa-e1a0-11ee-8000-080037af719a
14/03/2024,8:17:58,"LPD:SPM-PCN-138:Doni:Nuri-Student Portfolio Assessment (Grade 5).docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    16","    16",Deleted,,f58d4aa7-e19f-11ee-8000-080037af719a
14/03/2024,8:17:13,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","    30","    30",Deleted,,d70d4aa6-e19e-11ee-8000-080037af719a
14/03/2024,8:15:02,"LPD:COE-00233-NINA:henrica.nina:SOAL OSNK BIOLOGI 2023 Nomor 1 - 25.pdf",,"1 Pages Up:TIFF / JPEG Auto Select",,,"     0","Completed with error(016-757):Auditron - Invalid User",,478d4ab3-e1a0-11ee-8000-080037af719a
14/03/2024,8:04:32,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","    50","    50",Completed,,a80d4aa5-e19e-11ee-8000-080037af719a
14/03/2024,8:02:21,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - HALAL HARAM DALAM Islam","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     3","     3",Completed,,7d0d4aa2-e19e-11ee-8000-080037af719a
14/03/2024,8:01:54,Scanner,SMB:\\10.30.3.24\procurement2022\img-314080135.pdf,PDF:MMR,"Black & White","    12",,Completed,,670d4a9f-e19e-11ee-8000-080037af719a
14/03/2024,8:01:25,Scanner,SMB:\\10.30.3.24\procurement2022\img-314080052.pdf,PDF:MMR,"Black & White","     3",,Completed,,4d8d4a9c-e19e-11ee-8000-080037af719a
14/03/2024,8:00:10,Scanner,SMB:\\10.30.3.24\procurement2022\img-314075959.pdf,PDF:MMR,"Black & White","     6",,Completed,,2e0d4a99-e19e-11ee-8000-080037af719a
14/03/2024,7:59:46,Scanner,SMB:\\10.30.3.24\procurement2022\img-314075935.pdf,PDF:MMR,"Black & White","     6",,Completed,,1f8d4a96-e19e-11ee-8000-080037af719a
14/03/2024,7:59:24,Scanner,SMB:\\10.30.3.24\procurement2022\img-314075853.pdf,PDF:MMR,"Black & White","     3",,Completed,,068d4a93-e19e-11ee-8000-080037af719a
14/03/2024,7:58:39,Scanner,,,,"     0",,Deleted,,f68d4a90-e19d-11ee-8000-080037af719a
14/03/2024,7:58:11,Scanner,,,,"     0",,Deleted,,e80d4a8d-e19d-11ee-8000-080037af719a
14/03/2024,7:57:43,Scanner,SMB:\\10.30.3.24\procurement2022\img-314075738.pdf,PDF:MMR,"Black & White","     1",,Completed,,da0d4a8a-e19d-11ee-8000-080037af719a
14/03/2024,7:57:33,Scanner,SMB:\\10.30.3.24\procurement2022\img-314075721.pdf,PDF:MMR,"Black & White","     1",,Completed,,cf8d4a87-e19d-11ee-8000-080037af719a
14/03/2024,7:57:10,Scanner,SMB:\\10.30.3.24\procurement2022\img-314075705.pdf,PDF:MMR,"Black & White","     1",,Completed,,c60d4a84-e19d-11ee-8000-080037af719a
14/03/2024,7:56:53,Scanner,SMB:\\10.30.3.24\procurement2022\img-314075634.pdf,PDF:MMR,"Black & White","    12",,Completed,,b38d4a81-e19d-11ee-8000-080037af719a
14/03/2024,7:56:23,Scanner,,,,"     0",,Deleted,,9e0d4a7e-e19d-11ee-8000-080037af719a
14/03/2024,7:55:38,Scanner,,,,"     0",,Deleted,,788d4a7b-e19d-11ee-8000-080037af719a
14/03/2024,7:54:25,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","    50","    50",Completed,,3d8d4a7a-e19d-11ee-8000-080037af719a
14/03/2024,7:52:39,Scanner,"Center Tray","1 Sided","Black & White:A4:Plain:White","    50","    50",Completed,,dd8d4a79-e19c-11ee-8000-080037af719a
14/03/2024,7:50:10,"LPD:SPM-PCN-138:julia:Think Win-win.docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     2","     2",Completed,,c98d4a76-e19c-11ee-8000-080037af719a
14/03/2024,7:47:11,"LPD:SPM-PCN-138:julia:Put First Things First song - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,600d4a73-e19c-11ee-8000-080037af719a
14/03/2024,7:44:28,"LPD:DESKTOP-O4618MT:Zaid:nama bulan Islam.pdf","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     5","     5",Completed,,fa0d4a70-e19b-11ee-8000-080037af719a
14/03/2024,7:36:31,"LPD:DESKTOP-O4618MT:Zaid:Ramadhan 3.pdf","Center Tray","1 Pages Up:2 Sided:PCL6",Color:A4:Plain:White,"    14","     7",Completed,,d28d4a6d-e19a-11ee-8000-080037af719a
14/03/2024,7:35:58,"LPD:SPM-PCN-138:julia:Ampar Ampar Pisang.docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,cf0d4a6a-e19a-11ee-8000-080037af719a
14/03/2024,7:34:43,"LPD:SPM-PCN-138:julia:Gebyar.docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,a18d4a67-e19a-11ee-8000-080037af719a
14/03/2024,7:33:02,"LPD:SPM-PCN-138:julia:YAMKO RAMBE YAMKO.docx - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,610d4a64-e19a-11ee-8000-080037af719a
14/03/2024,7:32:00,"LPD:LAPTOP-RFA6SLRM:Ganjar:Microsoft Word - Rounding Numbers 20 & 90","Center Tray","1 Pages Up:1 Sided:PCL6",Color:A4:Plain:White,"     1","     1",Completed,,3f0d4a61-e19a-11ee-8000-080037af719a
14/03/2024,7:31:35,LPD:LAPTOP-RFA6SLRM:Ganjar:Rounding-numbers-to-the-nearest-10.pdf,"Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,320d4a5e-e19a-11ee-8000-080037af719a
14/03/2024,7:31:10,"LPD:DESKTOP-Q1UEA5M:utami:print oke.xlsx","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,1c8d4a5b-e19a-11ee-8000-080037af719a
14/03/2024,7:31:09,"LPD:DESKTOP-O4618MT:Zaid:Microsoft Word - hw g2 14 Maret 2024","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","    11","    11",Completed,,198d4a58-e19a-11ee-8000-080037af719a
14/03/2024,7:21:44,"LPD:ARIF:Arif:Written Test Family - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     8","     4",Completed,,ca0d4a55-e198-11ee-8000-080037af719a
14/03/2024,7:03:53,"LPD:SPM-PCN-138:Melda:Surat - Google Docs","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,518d4a52-e196-11ee-8000-080037af719a
14/03/2024,6:58:08,"LPD:SPM-PCN-138:Melda:Berbicara & Membaca - Praktikkan Dialog - Google Docs","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,7a0d4a4f-e195-11ee-8000-080037af719a
13/03/2024,15:18:39,"LPD:COE-00193:Johana:Mock 2 Gr10 Chem IGCSE 0620_62 Year 2023-2024.docx.pdf","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","    20","    10",Completed,,340d4a4c-e112-11ee-8000-080037af719a
13/03/2024,15:17:50,"LPD:DESKTOP-RBQLNKD:ola:Individual Essay Draft","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,298d4a49-e112-11ee-8000-080037af719a
13/03/2024,15:15:07,"LPD:DESKTOP-RBQLNKD:ola:Individual Essay Draft","Center Tray","1 Pages Up:1 Sided:PCL6","Black & White:A4:Plain:White","     1","     1",Completed,,c78d4a46-e111-11ee-8000-080037af719a
13/03/2024,15:14:46,"LPD:DESKTOP-RBQLNKD:ola:Individual Essay Draft","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     3","     2",Completed,,b90d4a43-e111-11ee-8000-080037af719a
13/03/2024,15:14:21,"LPD:DESKTOP-RBQLNKD:ola:Individual Essay Draft","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     4","     2",Completed,,a98d4a40-e111-11ee-8000-080037af719a
13/03/2024,15:13:49,"LPD:DESKTOP-RBQLNKD:ola:Individual Essay Draft","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     2","     1",Completed,,980d4a3d-e111-11ee-8000-080037af719a
13/03/2024,15:13:25,"LPD:DESKTOP-RBQLNKD:ola:Individual Essay Draft","Center Tray","1 Pages Up:2 Sided:PCL6","Black & White:A4:Plain:White","     4","     2",Completed,,878d4a3a-e111-11ee-8000-080037af719a
